transaction_id,amount,location,device_type,time,merchant_category,fraud_flag,ai_fraud_reason
83260,6108.01,Kolkata,Desktop,2024-04-26 23:11:00,Utilities,-1,⚠️ High transaction amount; 🌙 Unusual transaction time
83285,6902.81,Chennai,Desktop,2024-11-04 16:40:00,Utilities,-1,⚠️ High transaction amount
83295,7263.99,Mumbai,Tablet,2024-04-12 16:28:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
83299,6442.18,Kolkata,Mobile,2024-04-04 03:27:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
83321,6293.39,Chennai,Mobile,2024-04-19 10:11:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
83333,9305.02,Delhi,Desktop,2024-10-04 01:51:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
83362,6108.01,Mumbai,Mobile,2024-08-10 15:43:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
83407,9387.22,Kolkata,Tablet,2024-10-22 04:36:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
83431,8981.73,Bangalore,Tablet,2024-07-07 16:13:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
83438,6466.78,Kolkata,Desktop,2024-10-01 10:38:00,Utilities,-1,⚠️ High transaction amount
83483,6037.46,Bangalore,Mobile,2024-05-31 22:58:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
83491,6173.1,Bangalore,Mobile,2024-02-15 20:38:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
83554,7325.85,Delhi,Tablet,2024-10-13 21:40:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
83567,6074.69,Hyderabad,Mobile,2024-03-26 12:57:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
83576,8157.15,Mumbai,Mobile,2024-10-13 16:47:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
83587,6209.5,Chennai,Mobile,2024-11-24 15:24:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
83589,11372.99,Bangalore,Mobile,2024-07-19 14:19:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
83603,9114.13,Hyderabad,Mobile,2024-10-09 06:40:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
83662,7167.42,Kolkata,Desktop,2024-11-02 16:29:00,Grocery,-1,⚠️ High transaction amount
83690,6637.07,Hyderabad,Tablet,2024-07-22 17:52:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
83714,9356.37,Bangalore,Mobile,2024-02-16 21:52:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
83719,7157.5,Chennai,Mobile,2024-02-01 04:07:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
83754,7302.11,Chennai,Tablet,2024-05-23 23:36:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type; 🌙 Unusual transaction time
83783,9368.39,Delhi,Desktop,2024-05-25 08:32:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location
83819,6819.41,Kolkata,Desktop,2024-12-15 09:38:00,Electronics,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
83834,6254.44,Chennai,Desktop,2024-04-15 05:31:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
83864,6782.43,Chennai,Mobile,2024-03-06 01:56:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
83881,6501.97,Hyderabad,Mobile,2024-01-24 04:48:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
83886,7339.62,Hyderabad,Tablet,2024-04-14 06:20:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
83888,8568.21,Mumbai,Desktop,2024-04-12 04:55:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
83895,6577.12,Hyderabad,Mobile,2024-12-25 07:52:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
83899,6770.71,Kolkata,Mobile,2024-01-26 13:26:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
83937,7563.33,Kolkata,Desktop,2024-02-10 06:13:00,Electronics,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
83948,6804.18,Kolkata,Desktop,2024-04-03 08:43:00,Clothing,-1,⚠️ High transaction amount
83951,8123.45,Delhi,Mobile,2024-12-09 15:25:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
84023,6478.74,Kolkata,Desktop,2024-08-28 03:32:00,Grocery,-1,⚠️ High transaction amount
84060,6739.24,Delhi,Desktop,2024-04-14 11:07:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location
84062,7108.88,Kolkata,Desktop,2024-09-06 09:14:00,Grocery,-1,⚠️ High transaction amount
84077,10395.79,Bangalore,Mobile,2024-05-04 07:47:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
84125,7311.7,Hyderabad,Mobile,2024-12-06 05:18:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
84133,7683.82,Bangalore,Desktop,2024-01-18 04:32:00,Electronics,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
84140,6142.74,Mumbai,Tablet,2024-06-01 01:29:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
84164,11916.87,Delhi,Tablet,2024-04-24 16:38:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
84180,12477.65,Chennai,Mobile,2024-12-09 20:55:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
84201,6240.71,Chennai,Mobile,2024-01-04 05:10:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
84231,7015.36,Bangalore,Tablet,2024-05-26 19:48:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
84259,8752.82,Mumbai,Tablet,2024-01-18 14:07:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
84320,7770.05,Hyderabad,Mobile,2024-05-26 12:47:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
84321,6079.67,Delhi,Mobile,2024-07-17 04:04:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
84365,6670.02,Kolkata,Desktop,2024-04-24 15:00:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category; 🌙 Unusual transaction time
84372,6954.38,Hyderabad,Desktop,2024-11-07 08:14:00,Clothing,-1,⚠️ High transaction amount
84409,6608.92,Mumbai,Tablet,2024-01-03 02:08:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
84418,8366.99,Bangalore,Desktop,2024-12-02 06:01:00,Grocery,-1,⚠️ High transaction amount
84432,8230.79,Kolkata,Tablet,2024-10-18 07:38:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
84436,7756.28,Kolkata,Tablet,2024-03-30 00:53:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type; 🌙 Unusual transaction time
84452,7104.57,Chennai,Tablet,2024-03-07 10:55:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
84459,11094.7,Mumbai,Desktop,2024-04-08 15:55:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location
84480,7780.25,Bangalore,Tablet,2024-09-18 15:58:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
84489,8606.7,Mumbai,Desktop,2024-11-08 10:38:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
84524,6390.12,Mumbai,Mobile,2024-08-14 11:33:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
84540,8351.05,Bangalore,Mobile,2024-06-07 22:13:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
84546,6810.82,Hyderabad,Tablet,2024-03-29 14:31:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
84548,9198.97,Hyderabad,Mobile,2024-09-20 19:49:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
84550,6367.97,Bangalore,Mobile,2024-05-01 17:52:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
84554,9821.14,Delhi,Desktop,2024-04-25 10:01:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location
84557,9907.67,Hyderabad,Mobile,2024-08-05 14:12:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
84577,8362.53,Chennai,Desktop,2024-11-22 06:17:00,Grocery,-1,⚠️ High transaction amount
84624,11860.65,Kolkata,Mobile,2024-03-18 23:40:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category; 🌙 Unusual transaction time
84655,7932.94,Hyderabad,Tablet,2024-05-04 11:13:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
84674,8078.73,Delhi,Mobile,2024-08-11 08:33:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
84686,7591.12,Bangalore,Desktop,2024-02-21 00:40:00,Grocery,-1,⚠️ High transaction amount; 🌙 Unusual transaction time
84699,6577.1,Delhi,Mobile,2024-05-11 21:22:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
84709,6698.09,Chennai,Tablet,2024-12-30 15:01:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
84765,6705.95,Chennai,Tablet,2024-01-26 14:20:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
84772,6026.97,Bangalore,Desktop,2024-08-12 07:59:00,Utilities,-1,⚠️ High transaction amount
84784,13780.6,Hyderabad,Mobile,2024-04-14 00:33:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type; 🌙 Unusual transaction time
84793,7855.32,Hyderabad,Desktop,2024-12-06 23:42:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category; 🌙 Unusual transaction time
84842,5993.89,Delhi,Mobile,2024-05-25 04:51:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
84866,10491.81,Chennai,Mobile,2024-10-17 03:44:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
84878,7841.25,Bangalore,Desktop,2024-09-21 10:58:00,Grocery,-1,⚠️ High transaction amount
84936,15767.68,Kolkata,Tablet,2024-07-08 10:46:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
84973,6406.45,Bangalore,Tablet,2024-03-12 18:43:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
84986,16019.48,Delhi,Tablet,2024-05-29 08:51:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
84989,7679.45,Chennai,Desktop,2024-02-27 04:07:00,Clothing,-1,⚠️ High transaction amount
84994,6257.76,Chennai,Tablet,2024-11-11 05:17:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
84998,6640.94,Bangalore,Desktop,2024-08-03 08:54:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
85000,9259.59,Delhi,Tablet,2024-04-01 10:45:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
85003,6004.25,Kolkata,Tablet,2024-08-23 20:32:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
85022,6274.28,Mumbai,Mobile,2024-08-08 01:13:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
85055,6419.54,Delhi,Mobile,2024-08-03 12:32:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
85056,6100.42,Bangalore,Mobile,2024-10-30 00:52:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type; 🌙 Unusual transaction time
85060,7559.61,Bangalore,Desktop,2024-08-09 18:39:00,Utilities,-1,⚠️ High transaction amount
85071,7885.41,Chennai,Desktop,2024-08-06 07:25:00,Electronics,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
85133,6821.9,Mumbai,Mobile,2024-03-11 12:13:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
85136,9793.63,Delhi,Mobile,2024-01-05 19:55:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
85185,8059.45,Kolkata,Mobile,2024-10-18 17:07:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
85188,7590.1,Bangalore,Desktop,2024-12-23 15:29:00,Utilities,-1,⚠️ High transaction amount
85198,8755.13,Bangalore,Mobile,2024-04-16 03:19:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
85203,6374.6,Kolkata,Mobile,2024-01-14 12:07:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
85231,8833.79,Delhi,Mobile,2024-05-30 16:58:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
85275,12349.88,Kolkata,Tablet,2024-08-22 15:39:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
85276,9977.19,Mumbai,Tablet,2024-05-20 02:41:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
85299,10192.95,Delhi,Tablet,2024-10-09 19:24:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
85330,9416.78,Chennai,Desktop,2024-11-15 10:34:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
85358,7121.86,Hyderabad,Tablet,2024-10-01 21:54:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
85397,7141.22,Bangalore,Tablet,2024-02-10 21:14:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
85432,8038.32,Chennai,Mobile,2024-04-05 06:10:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
85436,6657.29,Mumbai,Mobile,2024-06-07 16:30:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
85442,8631.76,Bangalore,Mobile,2024-01-01 22:16:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
85447,6873.66,Hyderabad,Mobile,2024-03-22 08:23:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type; 🌙 Unusual transaction time
85450,8480.78,Bangalore,Mobile,2024-02-20 02:27:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
85454,6437.61,Mumbai,Tablet,2024-11-04 13:28:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
85475,6507.17,Mumbai,Tablet,2024-01-09 19:49:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
85486,7508.38,Bangalore,Mobile,2024-12-11 13:24:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
85515,8028.35,Chennai,Desktop,2024-12-14 13:21:00,Grocery,-1,⚠️ High transaction amount
85548,7094.15,Hyderabad,Desktop,2024-05-19 03:13:00,Utilities,-1,⚠️ High transaction amount
85556,6061.58,Delhi,Tablet,2024-02-08 09:02:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
85595,6132.79,Bangalore,Tablet,2024-07-21 01:21:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
85615,10268.62,Kolkata,Tablet,2024-05-07 23:15:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type; 🌙 Unusual transaction time
85658,6134.35,Hyderabad,Tablet,2024-06-15 12:23:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category; 🌙 Unusual transaction time
85664,6804.71,Mumbai,Mobile,2024-03-21 07:17:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
85720,7483.98,Kolkata,Tablet,2024-05-28 23:56:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type; 🌙 Unusual transaction time
85755,8362.33,Mumbai,Desktop,2024-02-21 12:14:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location
85769,9908.81,Hyderabad,Desktop,2024-03-26 13:31:00,Grocery,-1,⚠️ High transaction amount
85776,6067.83,Bangalore,Desktop,2024-02-09 15:49:00,Clothing,-1,⚠️ High transaction amount
85820,8838.43,Bangalore,Tablet,2024-01-29 12:48:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
85825,8560.04,Delhi,Tablet,2024-03-04 09:39:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
85829,5647.41,Kolkata,Tablet,2024-09-13 00:40:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type; 🌙 Unusual transaction time
85851,6145.66,Delhi,Mobile,2024-09-10 05:15:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
